rentalline_id,transaction_id,inventory_id,line_price,vat
64958,19496,7584,30.00,6.00
64959,5458,11646,12.00,2.40
64960,4250,8666,4.00,0.80
64961,3262,4589,12.00,2.40
64962,25578,4203,24.00,4.80
64963,28902,1585,60.00,12.00
64964,24278,6690,20.00,4.00
64965,20646,5575,18.00,3.60
64966,32885,2319,12.00,2.40
64967,18635,2079,45.00,9.00
64968,12014,14142,10.00,2.00
64969,34636,8889,2.00,0.40
64970,20262,14597,4.00,0.80
64971,30401,10054,30.00,6.00
64972,7177,5710,6.00,1.20
64973,32688,11089,15.00,3.00
64974,4644,5317,3.00,0.60
64975,10129,11114,22.00,4.40
64976,19154,11067,4.00,0.80
64977,31016,5852,54.00,10.80
64978,10445,10025,75.00,15.00
64979,21689,6239,24.00,4.80
64980,10933,12726,30.00,6.00
64981,26461,14503,18.00,3.60
64982,26624,9028,30.00,6.00
64983,3956,3609,4.50,0.90
64984,5897,4802,36.00,7.20
64985,4145,2445,35.00,7.00
64986,17116,4300,8.00,1.60
64987,33965,3716,4.00,0.80
64988,39744,4655,4.00,0.80
64989,18042,5561,30.00,6.00
64990,9081,6144,18.00,3.60
64991,25564,530,22.00,4.40
64992,2924,2814,24.00,4.80
64993,31202,8073,5.00,1.00
64994,9907,11529,75.00,15.00
64995,15750,6338,30.00,6.00
64996,38580,2302,20.00,4.00
64997,1465,11989,4.00,0.80
64998,36916,14748,50.00,10.00
64999,18228,5903,24.00,4.80
65000,9763,13417,12.00,2.40
65001,35496,10433,30.00,6.00
65002,28584,5837,50.00,10.00
65003,24866,2669,25.00,5.00
65004,26600,14620,10.00,2.00
65005,33582,14734,6.00,1.20
65006,12659,5811,3.00,0.60
65007,16778,10211,5.00,1.00
65008,1984,14551,22.00,4.40
65009,39583,3146,32.00,6.40
65010,24216,5877,22.00,4.40
65011,29665,14987,25.00,5.00
65012,33866,6434,30.00,6.00
65013,5686,4326,22.00,4.40
65014,34663,4246,75.00,15.00
65015,6856,1046,16.00,3.20
65016,2017,7861,18.00,3.60
65017,12702,7239,6.00,1.20
65018,15244,2755,25.00,5.00
65019,8256,2684,4.00,0.80
65020,12969,726,8.00,1.60
65021,22628,8356,18.00,3.60
65022,33166,13023,30.00,6.00
65023,16842,2759,6.00,1.20
65024,28425,3685,44.00,8.80
65025,23264,13258,36.00,7.20
65026,16256,4290,16.00,3.20
65027,33427,7026,60.00,12.00
65028,18042,11283,18.00,3.60
65029,17184,13565,6.00,1.20
65030,27035,14577,52.50,10.50
65031,34973,13714,18.00,3.60
65032,1097,8236,36.00,7.20
65033,9914,10080,22.00,4.40
65034,34691,2622,36.00,7.20
65035,33499,7279,90.00,18.00
65036,25450,3140,60.00,12.00
65037,18629,12613,30.00,6.00
65038,32288,10218,8.00,1.60
65039,28924,665,30.00,6.00
65040,5616,800,4.00,0.80
65041,22110,8623,7.50,1.50
65042,18898,11242,24.00,4.80
65043,9926,5160,18.00,3.60
65044,20780,9681,54.00,10.80
65045,4457,10937,4.50,0.90
65046,15947,8126,36.00,7.20
65047,28802,11394,10.00,2.00
65048,3169,1566,70.00,14.00
65049,31628,760,8.00,1.60
65050,38444,8324,22.00,4.40
65051,39822,745,12.00,2.40
65052,33739,7473,44.00,8.80
65053,25143,8976,10.00,2.00
65054,21821,1689,6.00,1.20
65055,34357,11417,8.00,1.60
65056,21444,1031,6.00,1.20
65057,35816,10261,35.00,7.00
65058,6602,8541,18.00,3.60
65059,2274,2671,44.00,8.80
65060,13832,10264,3.00,0.60
65061,26072,14982,44.00,8.80
65062,5032,14536,25.00,5.00
65063,18605,13928,3.00,0.60
65064,9782,2723,18.00,3.60
65065,25829,4819,4.00,0.80
65066,19062,898,6.00,1.20
65067,5536,3830,10.00,2.00
65068,4541,11558,45.00,9.00
65069,9438,14321,30.00,6.00
65070,1689,5831,10.00,2.00
65071,16335,684,45.00,9.00
65072,5739,601,4.00,0.80
65073,877,1247,12.00,2.40
65074,36878,8668,5.00,1.00
65075,24942,7983,18.00,3.60
65076,7864,7649,24.00,4.80
65077,12971,4315,22.00,4.40
65078,38704,3716,8.00,1.60
65079,3512,6507,45.00,9.00
65080,7936,9391,12.00,2.40
65081,29823,3726,45.00,9.00
65082,7379,2863,40.00,8.00
65083,18971,11208,75.00,15.00
65084,2119,13078,4.00,0.80
65085,35916,3668,24.00,4.80
65086,39494,12676,12.00,2.40
65087,10283,10473,35.00,7.00
65088,8671,408,33.00,6.60
65089,24037,5381,37.50,7.50
65090,37503,7060,50.00,10.00
65091,32249,6250,4.00,0.80
65092,30991,9445,54.00,10.80
65093,27428,8003,90.00,18.00
65094,22738,3536,10.00,2.00
65095,32181,13720,4.50,0.90
65096,34535,13618,12.00,2.40
65097,13444,7831,27.00,5.40
65098,15725,3047,10.00,2.00
65099,17369,11916,45.00,9.00
65100,16565,2672,16.00,3.20
65101,38327,5011,44.00,8.80
65102,17337,2549,30.00,6.00
65103,33225,442,7.50,1.50
65104,38860,14318,10.00,2.00
65105,1648,4181,30.00,6.00
65106,38674,4221,12.00,2.40
65107,17851,13320,36.00,7.20
65108,17498,6301,30.00,6.00
65109,28379,135,50.00,10.00
65110,24447,7219,6.00,1.20
65111,26683,438,20.00,4.00
65112,36174,3368,33.00,6.60
65113,28228,3061,10.00,2.00
65114,31617,14270,48.00,9.60
65115,31721,2853,18.00,3.60
65116,32604,13804,45.00,9.00
65117,27790,8720,24.00,4.80
65118,11920,13427,10.00,2.00
65119,17069,7042,3.00,0.60
65120,34052,4487,10.00,2.00
65121,14712,7022,18.00,3.60
65122,5363,12712,4.00,0.80
65123,18516,2029,27.00,5.40
65124,33053,8252,18.00,3.60
65125,28196,5695,32.00,6.40
65126,37648,4474,27.00,5.40
65127,39075,5241,36.00,7.20
65128,27907,12583,45.00,9.00
65129,7000,3295,30.00,6.00
65130,33781,3694,27.00,5.40
65131,22792,9369,6.00,1.20
65132,31354,5882,22.00,4.40
65133,22477,6937,15.00,3.00
65134,18075,2925,5.00,1.00
65135,33906,12413,15.00,3.00
65136,917,9635,35.00,7.00
65137,8662,14372,4.00,0.80
65138,18950,929,9.00,1.80
65139,25788,3045,30.00,6.00
65140,26002,4748,16.00,3.20
65141,20365,14165,9.00,1.80
65142,30958,9211,6.00,1.20
65143,23681,5669,12.00,2.40
65144,24558,941,25.00,5.00
65145,6029,10971,10.00,2.00
65146,10767,10629,12.00,2.40
65147,4937,6,15.00,3.00
65148,10143,14132,30.00,6.00
65149,7,12650,4.00,0.80
65150,14228,10791,22.00,4.40
65151,26627,9711,6.00,1.20
65152,35722,2195,36.00,7.20
65153,29046,7478,6.00,1.20
65154,11070,9206,105.00,21.00
65155,19325,14981,20.00,4.00
65156,33143,13888,5.00,1.00
65157,23670,1032,5.00,1.00
65158,19277,5108,12.00,2.40
65159,10261,2329,18.00,3.60
65160,13209,10695,4.00,0.80
65161,20248,1377,18.00,3.60
65162,15565,4498,25.00,5.00
65163,26179,6526,10.00,2.00
65164,12952,14017,12.00,2.40
65165,37020,6161,66.00,13.20
65166,25289,18,45.00,9.00
65167,23293,7006,10.00,2.00
65168,23185,7514,30.00,6.00
65169,31822,379,8.00,1.60
65170,6279,3847,37.50,7.50
65171,16533,8763,12.00,2.40
65172,7166,14194,10.00,2.00
65173,20544,14174,20.00,4.00
65174,14415,11692,66.00,13.20
65175,8268,1261,24.00,4.80
65176,607,721,48.00,9.60
65177,1871,7152,60.00,12.00
65178,4830,10165,24.00,4.80
65179,3443,6170,30.00,6.00
65180,31697,11356,18.00,3.60
65181,21200,13907,30.00,6.00
65182,31270,14818,4.00,0.80
65183,7700,1648,30.00,6.00
65184,3735,4700,30.00,6.00
65185,1829,2033,12.00,2.40
65186,3579,4042,12.00,2.40
65187,30505,11769,22.00,4.40
65188,23442,3431,27.00,5.40
65189,13224,1137,6.00,1.20
65190,17292,12553,18.00,3.60
65191,21010,5336,30.00,6.00
65192,10077,7948,35.00,7.00
65193,15432,4142,10.00,2.00
65194,393,4756,45.00,9.00
65195,38713,8418,30.00,6.00
65196,13357,9352,54.00,10.80
65197,5103,10608,60.00,12.00
65198,35798,743,15.00,3.00
65199,30723,11343,9.00,1.80
65200,1916,5443,10.00,2.00
65201,29573,3203,5.00,1.00
65202,5371,14146,5.00,1.00
65203,14889,1442,24.00,4.80
65204,30429,2718,3.00,0.60
65205,14142,13542,60.00,12.00
65206,2974,7434,15.00,3.00
65207,32,2790,35.00,7.00
65208,24867,11298,6.00,1.20
65209,15040,14192,35.00,7.00
65210,16244,2452,2.00,0.40
65211,26607,14993,6.00,1.20
65212,29566,1308,12.00,2.40
65213,7838,3967,4.00,0.80
65214,2139,177,35.00,7.00
65215,14702,10532,52.50,10.50
65216,15178,4357,15.00,3.00
65217,4796,14783,37.50,7.50
65218,36291,3497,4.00,0.80
65219,19229,8079,10.00,2.00
65220,27088,10047,12.00,2.40
65221,28343,13430,45.00,9.00
65222,24636,13011,52.50,10.50
65223,5105,13506,20.00,4.00
65224,17838,8925,45.00,9.00
65225,10593,13276,30.00,6.00
65226,1468,3646,5.00,1.00
65227,28874,3247,25.00,5.00
65228,9728,2763,18.00,3.60
65229,26851,6320,9.00,1.80
65230,15164,10165,12.00,2.40
65231,29961,414,30.00,6.00
65232,39326,14370,18.00,3.60
65233,36030,13861,24.00,4.80
65234,11852,11278,18.00,3.60
65235,24939,5494,4.00,0.80
65236,2928,604,10.00,2.00
65237,29420,13481,12.00,2.40
65238,33439,12444,52.50,10.50
65239,15830,9036,50.00,10.00
65240,31975,11805,5.00,1.00
65241,17228,12273,30.00,6.00
65242,18150,11506,2.00,0.40
65243,14694,34,12.00,2.40
65244,7343,10628,15.00,3.00
65245,16563,9841,3.00,0.60
65246,30860,14132,30.00,6.00
65247,26521,8121,4.00,0.80
65248,1036,13736,16.00,3.20
65249,30378,4396,50.00,10.00
65250,35143,6850,4.00,0.80
65251,34674,671,30.00,6.00
65252,20382,10832,66.00,13.20
65253,32067,14523,6.00,1.20
65254,17110,8025,12.00,2.40
65255,14390,11875,4.00,0.80
65256,11947,11788,10.00,2.00
65257,30888,5721,30.00,6.00
65258,13276,12531,25.00,5.00
65259,12251,2477,10.00,2.00
65260,18390,814,12.00,2.40
65261,28230,4647,4.00,0.80
65262,27625,8920,30.00,6.00
65263,28208,5870,75.00,15.00
65264,7917,6538,30.00,6.00
65265,34271,11232,70.00,14.00
65266,32829,3589,4.00,0.80
65267,4247,13600,30.00,6.00
65268,6188,5552,20.00,4.00
65269,8306,8727,5.00,1.00
65270,38812,7271,15.00,3.00
65271,24377,12143,22.00,4.40
65272,2533,9429,30.00,6.00
65273,456,2911,4.00,0.80
65274,7975,9624,35.00,7.00
65275,33482,7616,20.00,4.00
65276,17110,14529,18.00,3.60
65277,4106,10630,22.50,4.50
65278,26792,5356,44.00,8.80
65279,24850,10670,18.00,3.60
65280,9222,3865,16.00,3.20
65281,39342,4460,6.00,1.20
65282,37943,1492,12.00,2.40
65283,16935,14866,24.00,4.80
65284,36471,9091,10.00,2.00
65285,4020,7153,12.00,2.40
65286,36839,11381,12.00,2.40
65287,30901,12071,70.00,14.00
65288,15595,11153,15.00,3.00
65289,15839,12900,18.00,3.60
65290,32261,12707,25.00,5.00
65291,26334,14491,12.00,2.40
65292,22762,4478,2.00,0.40
65293,27503,12114,12.00,2.40
65294,32678,5910,8.00,1.60
65295,33991,7068,36.00,7.20
65296,17685,4123,6.00,1.20
65297,36633,5496,25.00,5.00
65298,1597,12433,15.00,3.00
65299,24368,7399,10.00,2.00
65300,4122,1036,24.00,4.80
65301,2989,9155,48.00,9.60
65302,4146,6629,30.00,6.00
65303,23302,8944,15.00,3.00
65304,10041,5816,18.00,3.60
65305,29601,3182,18.00,3.60
65306,26658,14825,5.00,1.00
65307,18613,14241,18.00,3.60
65308,9474,7577,18.00,3.60
65309,9216,13328,10.00,2.00
65310,1580,6572,12.00,2.40
65311,14926,2672,16.00,3.20
65312,19369,346,54.00,10.80
65313,12015,6604,2.00,0.40
65314,30356,2014,15.00,3.00
65315,26822,7426,24.00,4.80
65316,22253,13785,25.00,5.00
65317,26556,12685,15.00,3.00
65318,16220,7435,18.00,3.60
65319,8119,10746,3.00,0.60
65320,34880,10494,6.00,1.20
65321,26405,12667,4.00,0.80
65322,4914,10601,8.00,1.60
65323,14933,8117,24.00,4.80
65324,30357,4475,8.00,1.60
65325,18792,13799,4.00,0.80
65326,23206,11922,12.00,2.40
65327,20822,11193,33.00,6.60
65328,22282,7946,6.00,1.20
65329,35053,10499,4.50,0.90
65330,2253,9355,12.00,2.40
65331,7011,5132,5.00,1.00
65332,254,10141,15.00,3.00
65333,11304,7226,22.00,4.40
65334,30744,11281,12.00,2.40
65335,2668,11957,6.00,1.20
65336,11318,5760,10.00,2.00
65337,3410,8359,20.00,4.00
65338,31724,2738,12.00,2.40
65339,18634,1089,9.00,1.80
65340,32624,2224,4.00,0.80
65341,37024,4529,6.00,1.20
65342,6985,12081,20.00,4.00
65343,21435,6751,15.00,3.00
65344,19239,6639,35.00,7.00
65345,11349,8437,18.00,3.60
65346,22401,4081,15.00,3.00
65347,29533,3200,24.00,4.80
65348,36590,7157,18.00,3.60
65349,11084,7181,15.00,3.00
65350,29683,14987,75.00,15.00
65351,33021,14368,4.50,0.90
65352,12837,1359,20.00,4.00
65353,9991,2429,90.00,18.00
65354,13972,11967,75.00,15.00
65355,5921,2632,3.00,0.60
65356,39806,14351,40.00,8.00
65357,32113,12761,54.00,10.80
65358,963,12894,45.00,9.00
65359,1998,187,30.00,6.00
65360,12597,4519,22.00,4.40
65361,583,12538,25.00,5.00
65362,31576,3656,30.00,6.00
65363,6076,12390,36.00,7.20
65364,2805,14756,6.00,1.20
65365,24338,9633,22.00,4.40
65366,35671,2947,12.00,2.40
65367,17682,857,45.00,9.00
65368,10525,9492,4.00,0.80
65369,11545,2612,44.00,8.80
65370,10062,6956,18.00,3.60
65371,36461,3839,12.00,2.40
65372,35652,14798,18.00,3.60
65373,35548,526,6.00,1.20
65374,20155,7359,22.00,4.40
65375,15754,3707,70.00,14.00
65376,10719,3744,4.00,0.80
65377,3623,7160,8.00,1.60
65378,23136,13676,35.00,7.00
65379,32559,1301,35.00,7.00
65380,17207,9784,6.00,1.20
65381,1581,4322,4.00,0.80
65382,9981,5795,2.00,0.40
65383,21305,9152,30.00,6.00
65384,8331,2219,18.00,3.60
65385,15877,6068,4.00,0.80
65386,34688,1379,12.00,2.40
65387,293,3827,22.00,4.40
65388,5634,14695,4.50,0.90
65389,28181,3768,40.00,8.00
65390,35378,248,8.00,1.60
65391,29524,2274,2.00,0.40
65392,12877,12907,6.00,1.20
65393,6986,11743,60.00,12.00
65394,23648,8962,18.00,3.60
65395,37491,9623,3.00,0.60
65396,5384,104,3.00,0.60
65397,1847,14282,18.00,3.60
65398,20468,13327,10.00,2.00
65399,33689,3997,10.00,2.00
65400,26115,11332,20.00,4.00
65401,16219,9416,4.00,0.80
65402,19645,5230,18.00,3.60
65403,36374,1775,105.00,21.00
65404,27023,11071,20.00,4.00
65405,12289,7473,66.00,13.20
65406,19887,3705,30.00,6.00
65407,15863,914,54.00,10.80
65408,92,9030,24.00,4.80
65409,38274,2091,15.00,3.00
65410,36996,10934,75.00,15.00
65411,694,7116,3.00,0.60
65412,6451,1204,37.50,7.50
65413,12640,2429,30.00,6.00
65414,21672,3557,60.00,12.00
65415,21957,9345,8.00,1.60
65416,13080,1806,35.00,7.00
65417,15889,6211,30.00,6.00
65418,10508,10884,22.00,4.40
65419,16911,5008,54.00,10.80
65420,19584,12561,18.00,3.60
65421,6240,3535,22.00,4.40
65422,24301,4427,5.00,1.00
65423,7382,13862,6.00,1.20
65424,32573,375,6.00,1.20
65425,21341,12440,15.00,3.00
65426,8126,10043,6.00,1.20
65427,38113,8701,50.00,10.00
65428,20026,13193,18.00,3.60
65429,12112,5024,12.00,2.40
65430,18277,13386,16.00,3.20
65431,39683,13684,20.00,4.00
65432,17842,5887,24.00,4.80
65433,934,9801,4.00,0.80
65434,1500,11166,15.00,3.00
65435,37786,2510,20.00,4.00
65436,39592,13254,9.00,1.80
65437,24745,2923,18.00,3.60
65438,1169,7195,45.00,9.00
65439,15287,10274,30.00,6.00
65440,3116,11898,18.00,3.60
65441,18251,11609,22.50,4.50
65442,29156,1718,18.00,3.60
65443,19236,7698,22.00,4.40
65444,16556,11495,16.00,3.20
65445,7596,6907,24.00,4.80
65446,15362,10552,54.00,10.80
65447,20462,1021,18.00,3.60
65448,18351,10933,18.00,3.60
65449,9347,7635,36.00,7.20
65450,13591,3287,20.00,4.00
65451,3124,5251,30.00,6.00
65452,1942,11595,60.00,12.00
65453,37358,5493,10.00,2.00
65454,33021,3331,18.00,3.60
65455,17090,2502,48.00,9.60
65456,5199,1300,24.00,4.80
65457,8134,1118,4.00,0.80
65458,3933,242,20.00,4.00
65459,19958,6462,18.00,3.60
65460,23496,10836,18.00,3.60
65461,8889,7439,18.00,3.60
65462,15584,13053,18.00,3.60
65463,32359,215,52.50,10.50
65464,12903,6978,3.00,0.60
65465,38431,3136,27.00,5.40
65466,18479,5274,12.00,2.40
65467,32254,6158,12.00,2.40
65468,17326,13595,44.00,8.80
65469,6009,11424,16.00,3.20
65470,30636,3095,9.00,1.80
65471,39680,13911,45.00,9.00
65472,19775,5697,4.50,0.90
65473,8628,6533,10.00,2.00
65474,3256,971,12.00,2.40
65475,4500,12385,4.00,0.80
65476,34610,3065,3.00,0.60
65477,10265,833,12.00,2.40
65478,13960,10417,15.00,3.00
65479,2514,7452,33.00,6.60
65480,25612,9314,8.00,1.60
65481,11591,1918,18.00,3.60
65482,35029,4796,90.00,18.00
65483,25482,1346,16.00,3.20
65484,15922,6661,30.00,6.00
65485,20616,12970,54.00,10.80
65486,37558,4338,24.00,4.80
65487,12830,5022,44.00,8.80
65488,28305,2807,22.00,4.40
65489,28053,14457,25.00,5.00
65490,25245,4393,30.00,6.00
65491,28652,2605,75.00,15.00
65492,23965,3228,20.00,4.00
65493,25720,9862,15.00,3.00
65494,20560,8764,10.00,2.00
65495,2023,3048,6.00,1.20
65496,6871,4554,30.00,6.00
65497,29553,4726,10.00,2.00
65498,17345,5365,75.00,15.00
65499,13460,12936,44.00,8.80
65500,37735,6393,8.00,1.60
65501,25151,7224,4.00,0.80
65502,8758,9220,30.00,6.00
65503,5430,14900,22.00,4.40
65504,111,427,5.00,1.00
65505,27128,10927,27.00,5.40
65506,39987,5588,18.00,3.60
65507,17902,8549,60.00,12.00
65508,38121,4374,30.00,6.00
65509,36180,7089,4.00,0.80
65510,38714,907,4.00,0.80
65511,9903,12580,24.00,4.80
65512,9677,9931,45.00,9.00
65513,29917,3956,2.00,0.40
65514,19915,6056,54.00,10.80
65515,20746,3538,4.00,0.80
65516,33072,4535,15.00,3.00
65517,2659,2524,2.00,0.40
65518,6673,8696,16.00,3.20
65519,20660,13388,54.00,10.80
65520,11331,451,18.00,3.60
65521,39234,10003,54.00,10.80
65522,23873,12834,10.00,2.00
65523,35052,301,60.00,12.00
65524,15360,7641,16.00,3.20
65525,37682,4685,16.00,3.20
65526,13534,1514,16.00,3.20
65527,36688,2542,24.00,4.80
65528,4703,4150,12.00,2.40
65529,31423,1480,60.00,12.00
65530,613,3567,60.00,12.00
65531,115,882,15.00,3.00
65532,17828,7670,35.00,7.00
65533,19827,12562,35.00,7.00
65534,32329,1652,6.00,1.20
65535,2728,8814,6.00,1.20
65536,38895,10935,16.00,3.20
65537,19085,62,8.00,1.60
65538,8296,11418,37.50,7.50
65539,39513,1429,2.00,0.40
65540,10115,5492,54.00,10.80
65541,14661,5012,12.00,2.40
65542,8459,3530,60.00,12.00
65543,12760,9752,25.00,5.00
65544,4881,12042,66.00,13.20
65545,2863,13004,6.00,1.20
65546,26890,13480,30.00,6.00
65547,23748,12788,27.00,5.40
65548,2601,10103,2.00,0.40
65549,14064,5973,4.00,0.80
65550,34062,13845,24.00,4.80
65551,25652,14365,3.00,0.60
65552,18892,12385,2.00,0.40
65553,35456,6458,45.00,9.00
65554,20593,2458,4.00,0.80
65555,34270,7071,30.00,6.00
65556,7344,14034,22.00,4.40
65557,11944,3819,4.50,0.90
65558,22190,12625,16.00,3.20
65559,15802,4691,35.00,7.00
65560,9698,5896,4.00,0.80
65561,16883,5473,10.00,2.00
65562,28502,6399,60.00,12.00
65563,31931,8399,18.00,3.60
65564,8221,1748,12.00,2.40
65565,34323,9772,27.00,5.40
65566,22500,8392,54.00,10.80
65567,2408,3078,8.00,1.60
65568,32873,11478,15.00,3.00
65569,6725,1582,24.00,4.80
65570,28264,5218,37.50,7.50
65571,21860,12230,15.00,3.00
65572,12664,13681,22.00,4.40
65573,39309,1283,8.00,1.60
65574,12959,14856,48.00,9.60
65575,18789,740,30.00,6.00
65576,39896,6342,22.00,4.40
65577,2151,12478,7.50,1.50
65578,20821,7995,10.00,2.00
65579,7524,3112,18.00,3.60
65580,32317,3575,22.00,4.40
65581,13439,810,6.00,1.20
65582,15432,1441,30.00,6.00
65583,11174,3825,8.00,1.60
65584,15068,7074,25.00,5.00
65585,34180,709,12.00,2.40
65586,4503,13945,6.00,1.20
65587,699,2059,10.00,2.00
65588,28943,897,15.00,3.00
65589,17204,592,15.00,3.00
65590,17894,3379,6.00,1.20
65591,23471,13571,54.00,10.80
65592,13424,7606,35.00,7.00
65593,19110,302,12.00,2.40
65594,29773,5023,16.00,3.20
65595,27795,9267,18.00,3.60
65596,14322,64,30.00,6.00
65597,35962,8192,12.00,2.40
65598,35624,6834,10.00,2.00
65599,12945,4179,35.00,7.00
65600,6038,10762,30.00,6.00
65601,31281,1401,44.00,8.80
65602,18579,3534,35.00,7.00
65603,33695,1485,25.00,5.00
65604,33254,8861,16.00,3.20
65605,31042,1040,4.00,0.80
65606,34860,5982,30.00,6.00
65607,35474,13811,30.00,6.00
65608,39411,8246,12.00,2.40
65609,28674,10979,16.00,3.20
65610,34113,124,3.00,0.60
65611,11316,5688,15.00,3.00
65612,8672,14088,50.00,10.00
65613,24062,8447,24.00,4.80
65614,1676,6846,22.00,4.40
65615,8972,6036,4.00,0.80
65616,9939,13043,60.00,12.00
65617,3336,3447,24.00,4.80
65618,9699,13119,4.00,0.80
65619,14794,7883,30.00,6.00
65620,27540,5955,50.00,10.00
65621,375,6974,50.00,10.00
65622,6151,7716,8.00,1.60
65623,10224,5814,44.00,8.80
65624,9128,13749,4.00,0.80
65625,13490,10523,24.00,4.80
65626,14104,5570,40.00,8.00
65627,2539,502,4.00,0.80
65628,11295,4009,4.00,0.80
65629,22815,1647,4.50,0.90
65630,25534,14414,2.00,0.40
65631,13130,1021,36.00,7.20
65632,4366,7548,27.00,5.40
65633,20753,11959,35.00,7.00
65634,6905,8208,10.00,2.00
65635,30407,8430,4.00,0.80
65636,38769,12658,36.00,7.20
65637,1024,9586,90.00,18.00
65638,31361,14962,12.00,2.40
65639,32626,983,37.50,7.50
65640,31361,7082,33.00,6.60
65641,14694,7962,12.00,2.40
65642,12849,1332,36.00,7.20
65643,39526,2225,30.00,6.00
65644,25631,304,18.00,3.60
65645,30032,9051,24.00,4.80
65646,25140,14065,50.00,10.00
65647,30956,13604,36.00,7.20
65648,34415,12325,12.00,2.40
65649,14815,2995,27.00,5.40
65650,3485,3758,40.00,8.00
65651,26856,6137,10.00,2.00
65652,17130,421,2.00,0.40
65653,14360,13083,8.00,1.60
65654,1557,3789,16.00,3.20
65655,29334,4714,50.00,10.00
65656,19617,5568,60.00,12.00
65657,19764,913,30.00,6.00
65658,23431,4083,15.00,3.00
65659,5807,5349,15.00,3.00
65660,30044,4983,16.00,3.20
65661,37237,12568,12.00,2.40
65662,17959,4629,35.00,7.00
65663,24230,5650,24.00,4.80
65664,9107,3608,6.00,1.20
65665,11302,12236,12.00,2.40
65666,5907,6577,45.00,9.00
65667,33580,3783,12.00,2.40
65668,7387,4706,15.00,3.00
65669,34250,13695,60.00,12.00
65670,8702,6129,45.00,9.00
65671,9033,8716,75.00,15.00
65672,8197,137,105.00,21.00
65673,23500,4579,30.00,6.00
65674,7658,14333,90.00,18.00
65675,340,8626,48.00,9.60
65676,18121,7466,3.00,0.60
65677,17785,8210,4.00,0.80
65678,17640,11130,4.00,0.80
65679,26366,5214,8.00,1.60
65680,17942,8508,18.00,3.60
65681,30738,12096,36.00,7.20
65682,35087,9260,6.00,1.20
65683,33368,953,75.00,15.00
65684,15941,5001,6.00,1.20
65685,10175,3248,32.00,6.40
65686,35808,9951,6.00,1.20
65687,29302,1075,27.00,5.40
65688,2835,2006,4.00,0.80
65689,16600,14217,8.00,1.60
65690,10676,13337,37.50,7.50
65691,27053,6783,18.00,3.60
65692,21214,5644,30.00,6.00
65693,35296,9614,4.00,0.80
65694,13675,11060,3.00,0.60
65695,25584,9146,10.00,2.00
65696,26901,798,16.00,3.20
65697,26754,860,5.00,1.00
65698,13307,4534,33.00,6.60
65699,4458,10126,12.00,2.40
65700,30438,7636,12.00,2.40
65701,33583,4509,4.00,0.80
65702,33059,9256,15.00,3.00
65703,6764,933,50.00,10.00
65704,12749,8943,22.00,4.40
65705,28310,1752,16.00,3.20
65706,35753,1129,6.00,1.20
65707,15709,5769,48.00,9.60
65708,26875,11555,36.00,7.20
65709,14242,2303,5.00,1.00
65710,35387,9316,52.50,10.50
65711,23253,13473,54.00,10.80
65712,19180,2006,4.00,0.80
65713,38956,12938,25.00,5.00
65714,13762,13782,7.50,1.50
65715,11012,10173,35.00,7.00
65716,39591,14228,6.00,1.20
65717,3147,9282,3.00,0.60
65718,6888,3685,33.00,6.60
65719,25947,4505,4.00,0.80
65720,31939,2511,35.00,7.00
65721,25097,4694,20.00,4.00
65722,29383,2468,15.00,3.00
65723,11754,8073,5.00,1.00
65724,11292,14039,30.00,6.00
65725,23330,12185,60.00,12.00
65726,15807,6748,3.00,0.60
65727,3098,2366,12.00,2.40
65728,6009,7811,90.00,18.00
65729,32060,10961,36.00,7.20
65730,28292,8279,45.00,9.00
65731,37404,1401,44.00,8.80
65732,34340,442,5.00,1.00
65733,6704,14506,54.00,10.80
65734,32351,9892,35.00,7.00
65735,29195,5489,30.00,6.00
65736,31825,10734,12.00,2.40
65737,25141,11384,9.00,1.80
65738,8465,3987,16.00,3.20
65739,4376,4387,20.00,4.00
65740,5897,433,6.00,1.20
65741,32937,6845,15.00,3.00
65742,33311,9625,4.00,0.80
65743,37496,13500,52.50,10.50
65744,1798,2218,33.00,6.60
65745,23981,11404,6.00,1.20
65746,6254,11903,30.00,6.00
65747,17864,9829,36.00,7.20
65748,1462,2953,30.00,6.00
65749,17233,14094,35.00,7.00
65750,17119,11080,18.00,3.60
65751,34152,13102,27.00,5.40
65752,19399,5044,35.00,7.00
65753,3498,13627,12.00,2.40
65754,11244,10651,7.50,1.50
65755,1287,4609,44.00,8.80
65756,7045,14828,75.00,15.00
65757,35924,14721,33.00,6.60
65758,31107,4974,22.50,4.50
65759,7072,10090,36.00,7.20
65760,29177,2173,36.00,7.20
65761,33031,5969,16.00,3.20
65762,39704,1876,10.00,2.00
65763,6087,5690,70.00,14.00
65764,62,1416,8.00,1.60
65765,21993,12651,10.00,2.00
65766,33256,6790,18.00,3.60
65767,16789,1443,22.50,4.50
65768,1586,12187,20.00,4.00
65769,28439,9855,30.00,6.00
65770,29779,6311,3.00,0.60
65771,1700,11582,20.00,4.00
65772,9276,1965,20.00,4.00
65773,30124,11013,30.00,6.00
65774,39060,2278,25.00,5.00
65775,26482,10903,48.00,9.60
65776,22779,2336,30.00,6.00
65777,7028,9849,8.00,1.60
65778,31882,11383,33.00,6.60
65779,14135,12927,4.00,0.80
65780,32213,641,6.00,1.20
65781,7395,8223,12.00,2.40
65782,2574,1359,20.00,4.00
65783,16503,6673,30.00,6.00
65784,30486,14925,12.00,2.40
