inventory_id,condition,status,equipment_id
6254,Good,Available,43
6255,Maintenance Required,Available,80
6256,Excellent,Maintenance,50
6257,Fair,Available,39
6258,Excellent,Maintenance,35
6259,Good,Maintenance,70
6260,Maintenance Required,Maintenance,47
6261,Good,Rented,20
6262,Excellent,Available,19
6263,Fair,Available,54
6264,Fair,Available,41
6265,Fair,Rented,62
6266,Maintenance Required,Available,70
6267,Fair,Available,47
6268,Good,Available,25
6269,Good,Available,58
6270,Fair,Rented,28
6271,Maintenance Required,Available,43
6272,Maintenance Required,Available,79
6273,Maintenance Required,Available,60
6274,Good,Available,7
6275,Excellent,Available,3
6276,Maintenance Required,Maintenance,22
6277,Fair,Maintenance,55
6278,Fair,Maintenance,73
6279,Excellent,Available,60
6280,Excellent,Available,45
6281,Good,Maintenance,42
6282,Maintenance Required,Available,7
6283,Excellent,Available,13
6284,Maintenance Required,Rented,28
6285,Good,Available,77
6286,Maintenance Required,Maintenance,72
6287,Maintenance Required,Available,22
6288,Good,Available,50
6289,Maintenance Required,Available,51
6290,Excellent,Available,25
6291,Good,Available,45
6292,Maintenance Required,Available,27
6293,Maintenance Required,Available,4
6294,Good,Available,58
6295,Fair,Available,40
6296,Fair,Available,78
6297,Maintenance Required,Available,76
6298,Maintenance Required,Available,41
6299,Good,Maintenance,34
6300,Excellent,Maintenance,36
6301,Maintenance Required,Rented,19
6302,Fair,Rented,10
6303,Maintenance Required,Maintenance,30
6304,Excellent,Rented,43
6305,Fair,Available,8
6306,Good,Available,70
6307,Excellent,Available,12
6308,Excellent,Maintenance,25
6309,Maintenance Required,Available,56
6310,Maintenance Required,Available,3
6311,Excellent,Available,75
6312,Fair,Rented,36
6313,Excellent,Maintenance,55
6314,Maintenance Required,Rented,53
6315,Excellent,Available,49
6316,Excellent,Available,43
6317,Fair,Available,31
6318,Excellent,Available,11
6319,Fair,Available,51
6320,Maintenance Required,Available,59
6321,Fair,Rented,60
6322,Fair,Rented,51
6323,Good,Maintenance,25
6324,Maintenance Required,Available,62
6325,Excellent,Available,11
6326,Maintenance Required,Maintenance,1
6327,Excellent,Available,42
6328,Good,Available,31
6329,Fair,Rented,79
6330,Excellent,Available,24
6331,Excellent,Rented,63
6332,Maintenance Required,Available,13
6333,Maintenance Required,Available,29
6334,Fair,Available,2
6335,Good,Maintenance,38
6336,Excellent,Rented,77
6337,Excellent,Rented,68
6338,Good,Available,20
6339,Maintenance Required,Available,74
6340,Excellent,Rented,46
6341,Excellent,Rented,15
6342,Excellent,Rented,51
6343,Excellent,Available,78
6344,Maintenance Required,Available,56
6345,Excellent,Available,43
6346,Excellent,Rented,16
6347,Maintenance Required,Rented,74
6348,Maintenance Required,Available,78
6349,Fair,Rented,14
6350,Excellent,Maintenance,57
6351,Maintenance Required,Available,80
6352,Maintenance Required,Available,71
6353,Maintenance Required,Available,79
6354,Good,Maintenance,20
6355,Good,Available,66
6356,Maintenance Required,Maintenance,66
6357,Fair,Rented,67
6358,Good,Available,58
6359,Maintenance Required,Available,28
6360,Maintenance Required,Maintenance,80
6361,Maintenance Required,Available,51
6362,Fair,Maintenance,58
6363,Good,Available,24
6364,Maintenance Required,Available,5
6365,Fair,Rented,42
6366,Fair,Available,43
6367,Good,Available,15
6368,Maintenance Required,Available,50
6369,Excellent,Available,12
6370,Maintenance Required,Maintenance,49
6371,Fair,Available,9
6372,Good,Maintenance,69
6373,Fair,Rented,24
6374,Excellent,Available,40
6375,Excellent,Rented,58
6376,Excellent,Maintenance,42
6377,Good,Available,36
6378,Fair,Maintenance,14
6379,Good,Rented,53
6380,Excellent,Available,69
6381,Excellent,Available,16
6382,Excellent,Available,14
6383,Excellent,Available,49
6384,Maintenance Required,Maintenance,36
6385,Fair,Rented,7
6386,Fair,Maintenance,40
6387,Excellent,Available,34
6388,Excellent,Available,70
6389,Good,Maintenance,13
6390,Good,Rented,33
6391,Excellent,Available,72
6392,Good,Rented,80
6393,Excellent,Available,69
6394,Maintenance Required,Available,80
6395,Excellent,Available,55
6396,Excellent,Rented,40
6397,Maintenance Required,Available,55
6398,Maintenance Required,Rented,14
6399,Fair,Available,20
6400,Maintenance Required,Rented,1
6401,Excellent,Available,7
6402,Fair,Maintenance,67
6403,Fair,Available,20
6404,Maintenance Required,Rented,33
6405,Fair,Rented,76
6406,Fair,Available,23
6407,Good,Available,5
6408,Excellent,Available,26
6409,Maintenance Required,Available,9
6410,Fair,Maintenance,58
6411,Maintenance Required,Available,72
6412,Fair,Maintenance,20
6413,Maintenance Required,Rented,39
6414,Excellent,Maintenance,34
6415,Fair,Maintenance,35
6416,Good,Available,28
6417,Excellent,Available,10
6418,Good,Rented,2
6419,Good,Available,30
6420,Good,Available,80
6421,Maintenance Required,Rented,57
6422,Fair,Maintenance,8
6423,Good,Rented,40
6424,Good,Available,65
6425,Fair,Available,79
6426,Good,Available,34
6427,Good,Available,33
6428,Excellent,Available,31
6429,Fair,Available,16
6430,Maintenance Required,Maintenance,62
6431,Excellent,Available,36
6432,Good,Maintenance,14
6433,Fair,Available,70
6434,Good,Available,32
6435,Fair,Available,61
6436,Good,Maintenance,65
6437,Good,Available,64
6438,Fair,Available,60
6439,Good,Available,41
6440,Fair,Available,19
6441,Good,Available,33
6442,Fair,Rented,27
6443,Maintenance Required,Available,74
6444,Good,Maintenance,56
6445,Maintenance Required,Available,1
6446,Fair,Available,29
6447,Maintenance Required,Available,2
6448,Fair,Maintenance,42
6449,Fair,Maintenance,6
6450,Fair,Available,22
6451,Good,Maintenance,61
6452,Good,Available,49
6453,Maintenance Required,Available,45
6454,Good,Rented,74
6455,Maintenance Required,Available,3
6456,Maintenance Required,Available,47
6457,Excellent,Maintenance,49
6458,Fair,Available,8
6459,Good,Available,69
6460,Good,Available,54
6461,Maintenance Required,Rented,11
6462,Excellent,Available,48
6463,Fair,Available,11
6464,Maintenance Required,Available,18
6465,Fair,Available,28
6466,Maintenance Required,Rented,37
6467,Maintenance Required,Maintenance,44
6468,Maintenance Required,Available,66
6469,Excellent,Available,63
6470,Maintenance Required,Available,57
6471,Excellent,Available,68
6472,Good,Maintenance,32
6473,Excellent,Available,75
6474,Good,Maintenance,20
6475,Fair,Rented,50
6476,Good,Rented,47
6477,Fair,Available,50
6478,Excellent,Available,43
6479,Maintenance Required,Available,42
6480,Good,Available,22
6481,Good,Available,70
6482,Fair,Available,53
6483,Maintenance Required,Available,17
6484,Excellent,Rented,27
6485,Maintenance Required,Available,10
6486,Good,Maintenance,56
6487,Fair,Available,77
6488,Excellent,Rented,10
6489,Good,Maintenance,68
6490,Good,Available,20
6491,Good,Maintenance,49
6492,Maintenance Required,Available,67
6493,Good,Rented,40
6494,Fair,Rented,65
6495,Excellent,Available,14
6496,Good,Available,54
6497,Maintenance Required,Maintenance,47
6498,Maintenance Required,Available,43
6499,Excellent,Maintenance,41
6500,Fair,Available,50
6501,Good,Available,18
6502,Excellent,Maintenance,22
6503,Maintenance Required,Available,66
6504,Excellent,Available,68
6505,Maintenance Required,Available,1
6506,Good,Available,37
6507,Excellent,Available,52
6508,Excellent,Maintenance,53
6509,Fair,Available,43
6510,Good,Rented,35
6511,Excellent,Available,18
6512,Maintenance Required,Rented,23
6513,Maintenance Required,Available,64
6514,Good,Available,72
6515,Excellent,Maintenance,76
6516,Fair,Available,8
6517,Fair,Available,66
6518,Maintenance Required,Maintenance,6
6519,Fair,Rented,63
6520,Fair,Available,66
6521,Excellent,Maintenance,16
6522,Excellent,Maintenance,5
6523,Fair,Rented,61
6524,Excellent,Available,22
6525,Excellent,Available,14
6526,Fair,Maintenance,50
6527,Fair,Rented,57
6528,Good,Available,1
6529,Good,Available,17
6530,Excellent,Rented,18
6531,Excellent,Rented,68
6532,Fair,Available,3
6533,Good,Rented,32
6534,Excellent,Available,41
6535,Fair,Maintenance,69
6536,Excellent,Rented,22
6537,Excellent,Available,28
6538,Maintenance Required,Available,15
6539,Maintenance Required,Available,17
6540,Excellent,Maintenance,51
6541,Excellent,Available,73
6542,Fair,Available,74
6543,Excellent,Available,13
6544,Maintenance Required,Maintenance,9
6545,Fair,Available,24
6546,Maintenance Required,Available,29
6547,Good,Maintenance,20
6548,Excellent,Available,3
6549,Excellent,Available,58
6550,Excellent,Maintenance,4
6551,Excellent,Available,40
6552,Maintenance Required,Maintenance,36
6553,Excellent,Available,50
6554,Excellent,Rented,52
6555,Good,Rented,64
6556,Excellent,Available,21
6557,Excellent,Maintenance,47
6558,Excellent,Rented,71
6559,Fair,Available,27
6560,Good,Available,31
6561,Excellent,Rented,4
6562,Maintenance Required,Available,24
6563,Excellent,Available,42
6564,Fair,Rented,40
6565,Maintenance Required,Available,16
6566,Fair,Available,5
6567,Excellent,Available,44
6568,Good,Available,29
6569,Maintenance Required,Rented,76
6570,Excellent,Maintenance,26
6571,Fair,Available,20
6572,Fair,Available,62
6573,Fair,Maintenance,26
6574,Maintenance Required,Available,54
6575,Good,Maintenance,31
6576,Good,Rented,7
6577,Fair,Rented,29
6578,Good,Available,36
6579,Excellent,Maintenance,78
6580,Excellent,Available,41
6581,Fair,Available,4
6582,Good,Rented,51
6583,Fair,Available,63
6584,Fair,Rented,12
6585,Good,Available,67
6586,Maintenance Required,Available,35
6587,Excellent,Available,1
6588,Fair,Available,74
6589,Fair,Rented,47
6590,Good,Available,37
6591,Excellent,Maintenance,13
6592,Good,Available,3
6593,Excellent,Available,22
6594,Fair,Available,49
6595,Excellent,Rented,77
6596,Excellent,Rented,3
6597,Excellent,Rented,45
6598,Excellent,Maintenance,44
6599,Maintenance Required,Rented,21
6600,Fair,Available,61
6601,Maintenance Required,Available,36
6602,Good,Available,51
6603,Fair,Available,66
6604,Maintenance Required,Available,78
6605,Maintenance Required,Available,55
6606,Good,Available,2
6607,Maintenance Required,Available,33
6608,Good,Rented,4
6609,Good,Available,44
6610,Maintenance Required,Available,63
6611,Fair,Available,12
6612,Maintenance Required,Available,19
6613,Maintenance Required,Available,75
6614,Good,Available,44
6615,Fair,Maintenance,38
6616,Fair,Available,48
6617,Excellent,Available,72
6618,Excellent,Rented,19
6619,Fair,Available,75
6620,Good,Available,61
6621,Fair,Available,55
6622,Good,Maintenance,58
6623,Good,Rented,33
6624,Excellent,Maintenance,12
6625,Good,Available,4
6626,Excellent,Maintenance,42
6627,Fair,Rented,15
6628,Maintenance Required,Available,39
6629,Good,Rented,20
6630,Maintenance Required,Available,1
6631,Maintenance Required,Available,15
6632,Excellent,Available,55
6633,Fair,Available,23
6634,Fair,Available,43
6635,Good,Available,11
6636,Maintenance Required,Rented,12
6637,Good,Maintenance,24
6638,Fair,Available,4
6639,Maintenance Required,Available,9
6640,Excellent,Available,35
6641,Good,Rented,50
6642,Excellent,Available,79
6643,Fair,Maintenance,71
6644,Excellent,Rented,22
6645,Good,Available,25
6646,Maintenance Required,Maintenance,79
6647,Excellent,Maintenance,14
6648,Maintenance Required,Available,21
6649,Excellent,Available,56
6650,Maintenance Required,Available,8
6651,Fair,Rented,50
6652,Maintenance Required,Available,62
6653,Fair,Rented,60
6654,Fair,Available,22
6655,Fair,Available,72
6656,Excellent,Available,8
6657,Good,Available,32
6658,Excellent,Maintenance,60
6659,Good,Maintenance,75
6660,Excellent,Available,56
6661,Fair,Available,19
6662,Fair,Available,14
6663,Good,Available,68
6664,Good,Available,43
6665,Good,Maintenance,32
6666,Fair,Maintenance,53
6667,Excellent,Maintenance,16
6668,Excellent,Available,68
6669,Good,Maintenance,24
6670,Fair,Available,6
6671,Maintenance Required,Rented,2
6672,Excellent,Maintenance,29
6673,Excellent,Available,29
6674,Fair,Available,72
6675,Maintenance Required,Rented,14
6676,Maintenance Required,Maintenance,60
6677,Excellent,Maintenance,19
6678,Excellent,Available,16
6679,Maintenance Required,Available,2
6680,Maintenance Required,Available,75
6681,Fair,Rented,78
6682,Fair,Available,38
6683,Excellent,Rented,36
6684,Excellent,Available,76
6685,Maintenance Required,Rented,32
6686,Good,Maintenance,61
6687,Good,Available,40
6688,Fair,Rented,41
6689,Maintenance Required,Maintenance,64
6690,Maintenance Required,Maintenance,41
6691,Maintenance Required,Available,21
6692,Good,Available,53
6693,Good,Available,61
6694,Good,Rented,34
6695,Good,Maintenance,6
6696,Excellent,Available,11
6697,Maintenance Required,Available,53
6698,Fair,Available,14
6699,Fair,Available,30
6700,Maintenance Required,Rented,3
6701,Good,Available,67
6702,Maintenance Required,Rented,74
6703,Excellent,Rented,71
6704,Fair,Available,5
6705,Excellent,Rented,75
6706,Good,Available,1
6707,Good,Rented,24
6708,Maintenance Required,Available,31
6709,Maintenance Required,Available,28
6710,Excellent,Available,69
6711,Excellent,Maintenance,28
6712,Good,Available,34
6713,Good,Available,10
6714,Excellent,Rented,62
6715,Good,Rented,72
6716,Excellent,Available,16
6717,Maintenance Required,Rented,37
6718,Excellent,Rented,22
6719,Fair,Rented,27
6720,Maintenance Required,Available,69
6721,Fair,Available,45
6722,Fair,Available,36
6723,Fair,Rented,54
6724,Excellent,Available,25
6725,Fair,Maintenance,51
6726,Maintenance Required,Rented,23
6727,Maintenance Required,Available,30
6728,Fair,Available,2
6729,Good,Available,71
6730,Fair,Maintenance,16
6731,Maintenance Required,Maintenance,47
6732,Maintenance Required,Available,14
6733,Excellent,Maintenance,56
6734,Excellent,Available,68
6735,Excellent,Available,9
6736,Fair,Rented,37
6737,Good,Rented,24
6738,Maintenance Required,Available,9
6739,Maintenance Required,Available,34
6740,Maintenance Required,Available,70
6741,Good,Available,56
6742,Good,Available,34
6743,Excellent,Available,67
6744,Good,Available,58
6745,Good,Maintenance,76
6746,Fair,Available,1
6747,Good,Available,1
6748,Good,Available,68
6749,Excellent,Available,73
6750,Fair,Rented,52
6751,Fair,Maintenance,53
6752,Maintenance Required,Available,24
6753,Maintenance Required,Maintenance,72
6754,Good,Available,13
6755,Good,Available,61
6756,Excellent,Maintenance,63
6757,Fair,Available,10
6758,Good,Available,27
6759,Good,Available,65
6760,Excellent,Available,23
6761,Maintenance Required,Available,51
6762,Excellent,Available,53
6763,Fair,Available,32
6764,Maintenance Required,Rented,61
6765,Good,Maintenance,2
6766,Fair,Maintenance,64
6767,Maintenance Required,Available,2
6768,Fair,Maintenance,53
6769,Excellent,Available,66
6770,Excellent,Available,44
6771,Excellent,Rented,76
6772,Excellent,Available,62
6773,Good,Rented,68
6774,Good,Maintenance,79
6775,Fair,Maintenance,70
6776,Excellent,Maintenance,29
6777,Good,Rented,20
6778,Excellent,Available,67
6779,Fair,Available,55
6780,Fair,Available,76
6781,Good,Available,54
6782,Excellent,Rented,23
6783,Fair,Maintenance,22
6784,Excellent,Available,54
6785,Maintenance Required,Available,44
6786,Excellent,Rented,30
6787,Excellent,Available,64
6788,Fair,Rented,74
6789,Excellent,Available,63
6790,Excellent,Available,36
6791,Excellent,Available,72
6792,Maintenance Required,Available,38
6793,Excellent,Maintenance,21
6794,Maintenance Required,Available,26
6795,Maintenance Required,Available,37
6796,Fair,Rented,65
6797,Good,Rented,24
6798,Maintenance Required,Available,70
6799,Good,Available,62
6800,Maintenance Required,Rented,58
6801,Maintenance Required,Available,4
6802,Fair,Available,79
6803,Maintenance Required,Maintenance,31
6804,Excellent,Rented,73
6805,Maintenance Required,Available,47
6806,Maintenance Required,Maintenance,10
6807,Fair,Available,71
6808,Maintenance Required,Available,54
6809,Maintenance Required,Available,32
6810,Excellent,Maintenance,54
6811,Fair,Available,35
6812,Maintenance Required,Rented,44
6813,Maintenance Required,Maintenance,62
6814,Good,Maintenance,47
6815,Fair,Maintenance,36
6816,Maintenance Required,Available,30
6817,Good,Rented,69
6818,Fair,Maintenance,38
6819,Good,Available,73
6820,Maintenance Required,Available,80
6821,Good,Available,37
6822,Fair,Available,35
6823,Fair,Rented,24
6824,Excellent,Available,64
6825,Maintenance Required,Maintenance,16
6826,Fair,Maintenance,23
6827,Excellent,Rented,72
6828,Excellent,Available,14
6829,Maintenance Required,Available,57
6830,Fair,Available,21
6831,Excellent,Available,29
6832,Maintenance Required,Available,28
6833,Good,Rented,12
6834,Excellent,Maintenance,79
6835,Fair,Available,49
6836,Excellent,Maintenance,16
6837,Excellent,Maintenance,53
6838,Maintenance Required,Available,76
6839,Good,Maintenance,64
6840,Excellent,Available,27
6841,Fair,Available,17
6842,Maintenance Required,Available,22
6843,Fair,Available,76
6844,Excellent,Available,46
6845,Fair,Rented,52
6846,Fair,Available,47
6847,Fair,Maintenance,61
6848,Good,Available,49
6849,Excellent,Available,72
6850,Excellent,Available,64
6851,Excellent,Available,51
6852,Maintenance Required,Available,41
6853,Fair,Available,67
6854,Maintenance Required,Available,7
6855,Maintenance Required,Rented,4
6856,Maintenance Required,Available,15
6857,Good,Available,44
6858,Maintenance Required,Rented,57
6859,Good,Available,3
6860,Fair,Rented,38
6861,Maintenance Required,Maintenance,77
6862,Excellent,Available,12
6863,Good,Rented,28
6864,Maintenance Required,Available,80
6865,Fair,Available,59
6866,Maintenance Required,Available,34
6867,Good,Available,50
6868,Maintenance Required,Available,24
6869,Good,Available,48
6870,Good,Available,68
6871,Maintenance Required,Maintenance,78
6872,Maintenance Required,Available,52
6873,Excellent,Maintenance,70
6874,Fair,Maintenance,60
6875,Excellent,Available,72
6876,Fair,Available,14
6877,Maintenance Required,Available,25
6878,Maintenance Required,Available,40
6879,Excellent,Available,43
6880,Excellent,Maintenance,50
6881,Maintenance Required,Maintenance,31
6882,Good,Available,8
6883,Good,Available,78
6884,Fair,Available,77
6885,Excellent,Available,28
6886,Good,Available,11
6887,Fair,Rented,42
6888,Excellent,Available,78
6889,Good,Available,61
6890,Maintenance Required,Maintenance,52
6891,Good,Available,63
6892,Maintenance Required,Available,8
6893,Fair,Rented,54
6894,Good,Rented,68
6895,Fair,Available,10
6896,Fair,Available,7
6897,Maintenance Required,Rented,31
6898,Maintenance Required,Rented,59
6899,Fair,Maintenance,63
6900,Good,Available,26
6901,Maintenance Required,Rented,35
6902,Maintenance Required,Available,28
6903,Maintenance Required,Rented,76
6904,Fair,Rented,41
6905,Excellent,Available,75
6906,Fair,Available,4
6907,Excellent,Available,34
6908,Fair,Available,69
6909,Good,Rented,27
6910,Maintenance Required,Rented,76
6911,Fair,Available,74
6912,Maintenance Required,Rented,31
6913,Fair,Maintenance,63
6914,Maintenance Required,Maintenance,67
6915,Maintenance Required,Maintenance,78
6916,Maintenance Required,Maintenance,2
6917,Good,Maintenance,55
6918,Fair,Available,11
6919,Good,Available,70
6920,Excellent,Maintenance,75
6921,Excellent,Available,37
6922,Fair,Rented,38
6923,Good,Rented,36
6924,Maintenance Required,Available,7
6925,Fair,Available,47
6926,Good,Rented,44
6927,Maintenance Required,Available,72
6928,Fair,Available,8
6929,Good,Maintenance,59
6930,Fair,Available,61
6931,Fair,Available,59
6932,Good,Maintenance,79
6933,Fair,Rented,16
6934,Good,Rented,1
6935,Good,Maintenance,70
6936,Good,Available,4
6937,Excellent,Available,53
6938,Fair,Maintenance,72
6939,Maintenance Required,Rented,64
6940,Maintenance Required,Available,1
6941,Excellent,Available,4
6942,Good,Maintenance,74
6943,Fair,Rented,23
6944,Maintenance Required,Available,58
6945,Good,Available,51
6946,Maintenance Required,Available,62
6947,Maintenance Required,Available,67
6948,Maintenance Required,Rented,53
6949,Maintenance Required,Available,68
6950,Good,Available,52
6951,Maintenance Required,Available,72
6952,Excellent,Available,69
6953,Good,Available,2
6954,Good,Available,53
6955,Maintenance Required,Available,79
6956,Fair,Rented,4
6957,Fair,Available,51
6958,Maintenance Required,Rented,73
6959,Fair,Available,4
6960,Fair,Available,51
6961,Fair,Maintenance,32
6962,Fair,Available,44
6963,Excellent,Rented,17
6964,Good,Available,49
6965,Excellent,Available,70
6966,Good,Available,23
6967,Good,Maintenance,65
6968,Excellent,Maintenance,2
6969,Excellent,Available,21
6970,Maintenance Required,Available,32
6971,Fair,Available,4
6972,Maintenance Required,Maintenance,52
6973,Excellent,Available,54
6974,Good,Available,11
6975,Excellent,Available,25
6976,Fair,Available,18
6977,Excellent,Available,35
6978,Fair,Maintenance,59
6979,Good,Rented,35
6980,Maintenance Required,Available,55
6981,Maintenance Required,Rented,23
6982,Good,Available,74
6983,Good,Available,29
6984,Fair,Available,56
6985,Excellent,Maintenance,3
6986,Fair,Available,35
6987,Maintenance Required,Rented,58
6988,Maintenance Required,Available,11
6989,Fair,Available,74
6990,Fair,Available,54
6991,Good,Available,2
6992,Fair,Available,69
6993,Good,Available,63
6994,Fair,Available,53
6995,Fair,Rented,28
6996,Fair,Available,48
6997,Excellent,Available,55
6998,Good,Maintenance,8
6999,Maintenance Required,Rented,36
7000,Maintenance Required,Available,23
7001,Excellent,Available,39
7002,Good,Maintenance,78
7003,Excellent,Available,78
7004,Fair,Available,27
7005,Fair,Available,44
7006,Maintenance Required,Available,44
7007,Maintenance Required,Available,69
7008,Excellent,Available,64
7009,Fair,Rented,65
7010,Excellent,Available,43
7011,Excellent,Rented,33
7012,Excellent,Maintenance,35
7013,Excellent,Available,41
7014,Good,Available,69
7015,Fair,Available,7
7016,Maintenance Required,Available,35
7017,Good,Available,10
7018,Excellent,Rented,52
7019,Excellent,Maintenance,14
7020,Maintenance Required,Available,45
7021,Good,Available,57
7022,Excellent,Available,31
7023,Fair,Maintenance,16
7024,Maintenance Required,Available,35
7025,Fair,Available,30
7026,Excellent,Available,17
7027,Excellent,Available,33
7028,Good,Available,75
7029,Fair,Available,14
7030,Maintenance Required,Available,61
7031,Fair,Available,2
7032,Excellent,Available,75
7033,Fair,Available,31
7034,Good,Rented,24
7035,Excellent,Available,19
7036,Fair,Available,47
7037,Good,Maintenance,49
7038,Maintenance Required,Available,39
7039,Fair,Rented,50
7040,Good,Available,70
7041,Good,Maintenance,77
7042,Fair,Available,75
7043,Excellent,Maintenance,10
7044,Excellent,Maintenance,45
7045,Fair,Rented,65
7046,Maintenance Required,Maintenance,71
7047,Excellent,Maintenance,24
7048,Maintenance Required,Available,44
7049,Good,Maintenance,66
7050,Good,Available,58
7051,Maintenance Required,Available,10
7052,Fair,Rented,76
7053,Maintenance Required,Available,3
7054,Maintenance Required,Available,44
7055,Maintenance Required,Rented,41
7056,Good,Available,1
7057,Excellent,Maintenance,58
7058,Maintenance Required,Available,65
7059,Maintenance Required,Available,67
7060,Excellent,Available,7
7061,Maintenance Required,Available,5
7062,Excellent,Available,17
7063,Excellent,Rented,52
7064,Good,Maintenance,37
7065,Maintenance Required,Available,3
7066,Fair,Rented,69
7067,Good,Maintenance,64
7068,Excellent,Available,22
7069,Fair,Available,39
7070,Maintenance Required,Available,2
7071,Maintenance Required,Available,13
7072,Excellent,Available,70
7073,Good,Available,9
7074,Maintenance Required,Rented,26
7075,Excellent,Rented,24
7076,Fair,Available,80
7077,Excellent,Rented,56
7078,Maintenance Required,Available,54
7079,Excellent,Available,62
7080,Good,Available,63
7081,Maintenance Required,Available,24
7082,Fair,Available,54
7083,Good,Available,4
7084,Excellent,Available,25
7085,Maintenance Required,Available,10
7086,Good,Available,68
7087,Fair,Available,12
7088,Excellent,Available,73
7089,Fair,Available,64
7090,Maintenance Required,Available,50
7091,Excellent,Maintenance,27
7092,Excellent,Available,49
7093,Good,Available,19
7094,Maintenance Required,Available,51
7095,Good,Available,28
7096,Fair,Available,49
7097,Excellent,Available,61
7098,Excellent,Rented,49
7099,Maintenance Required,Rented,8
7100,Maintenance Required,Rented,31
7101,Good,Available,68
7102,Excellent,Maintenance,33
7103,Excellent,Available,16
7104,Good,Maintenance,59
7105,Fair,Rented,4
7106,Excellent,Available,80
7107,Maintenance Required,Available,13
7108,Maintenance Required,Available,45
7109,Maintenance Required,Available,60
7110,Fair,Rented,70
7111,Maintenance Required,Maintenance,47
7112,Good,Available,3
7113,Maintenance Required,Available,52
7114,Fair,Rented,76
7115,Excellent,Available,78
7116,Good,Rented,75
7117,Fair,Maintenance,68
7118,Fair,Available,52
7119,Excellent,Maintenance,28
7120,Fair,Available,1
7121,Good,Available,28
7122,Excellent,Available,28
7123,Good,Available,79
7124,Excellent,Available,60
7125,Good,Rented,4
7126,Fair,Available,60
7127,Maintenance Required,Available,34
7128,Maintenance Required,Available,26
7129,Maintenance Required,Available,12
7130,Good,Available,68
7131,Excellent,Rented,11
7132,Good,Available,19
7133,Fair,Maintenance,25
7134,Excellent,Rented,21
7135,Maintenance Required,Available,23
7136,Excellent,Maintenance,32
7137,Fair,Maintenance,7
7138,Maintenance Required,Available,2
7139,Good,Available,14
7140,Excellent,Available,65
7141,Good,Available,39
7142,Fair,Rented,51
7143,Good,Available,62
7144,Good,Rented,13
7145,Maintenance Required,Maintenance,14
7146,Excellent,Maintenance,14
7147,Excellent,Rented,68
7148,Maintenance Required,Available,54
7149,Good,Available,48
7150,Good,Rented,43
7151,Good,Rented,62
7152,Excellent,Available,15
7153,Excellent,Rented,58
7154,Maintenance Required,Maintenance,69
7155,Fair,Rented,56
7156,Excellent,Available,40
7157,Good,Available,61
7158,Fair,Rented,78
7159,Fair,Available,71
7160,Fair,Available,60
7161,Good,Available,44
7162,Maintenance Required,Rented,59
7163,Maintenance Required,Rented,69
7164,Fair,Available,29
7165,Maintenance Required,Available,50
7166,Good,Available,29
7167,Excellent,Available,62
7168,Excellent,Maintenance,34
7169,Excellent,Rented,46
7170,Fair,Available,10
7171,Maintenance Required,Available,80
7172,Good,Available,19
7173,Maintenance Required,Rented,40
7174,Fair,Maintenance,20
7175,Excellent,Available,54
7176,Fair,Available,47
7177,Fair,Available,30
7178,Good,Maintenance,51
7179,Maintenance Required,Available,3
7180,Excellent,Available,71
7181,Maintenance Required,Available,53
7182,Excellent,Maintenance,25
7183,Excellent,Available,69
7184,Good,Available,11
7185,Fair,Maintenance,26
7186,Maintenance Required,Available,27
7187,Maintenance Required,Maintenance,42
7188,Maintenance Required,Rented,8
7189,Good,Available,79
7190,Good,Available,63
7191,Excellent,Rented,34
7192,Maintenance Required,Available,60
7193,Maintenance Required,Available,13
7194,Excellent,Maintenance,31
7195,Fair,Rented,53
7196,Good,Maintenance,39
7197,Good,Rented,26
7198,Good,Available,68
7199,Maintenance Required,Available,67
7200,Good,Maintenance,78
7201,Excellent,Rented,43
7202,Excellent,Maintenance,22
7203,Fair,Available,40
7204,Good,Rented,68
7205,Maintenance Required,Rented,18
7206,Good,Available,27
7207,Fair,Maintenance,24
7208,Good,Maintenance,13
7209,Maintenance Required,Rented,60
7210,Fair,Available,29
7211,Excellent,Maintenance,33
7212,Fair,Available,57
7213,Maintenance Required,Available,60
7214,Good,Available,24
7215,Maintenance Required,Maintenance,52
7216,Excellent,Rented,43
7217,Good,Available,76
7218,Fair,Available,62
7219,Excellent,Available,60
7220,Good,Maintenance,48
7221,Fair,Available,39
7222,Excellent,Available,59
7223,Excellent,Available,1
7224,Fair,Available,57
7225,Excellent,Rented,68
7226,Maintenance Required,Available,54
7227,Maintenance Required,Maintenance,69
7228,Excellent,Available,39
7229,Good,Available,70
7230,Maintenance Required,Rented,23
7231,Maintenance Required,Maintenance,6
7232,Good,Available,31
7233,Fair,Maintenance,78
7234,Good,Available,23
7235,Good,Available,47
7236,Excellent,Rented,70
7237,Good,Available,2
7238,Fair,Available,32
7239,Maintenance Required,Available,63
7240,Maintenance Required,Available,40
7241,Excellent,Available,34
7242,Excellent,Available,75
7243,Fair,Rented,13
7244,Excellent,Available,29
7245,Good,Available,74
7246,Fair,Available,67
7247,Excellent,Available,72
7248,Maintenance Required,Rented,18
7249,Good,Rented,10
7250,Excellent,Available,63
7251,Fair,Available,50
7252,Excellent,Maintenance,78
7253,Maintenance Required,Available,13
7254,Maintenance Required,Maintenance,35
7255,Excellent,Maintenance,33
7256,Good,Available,1
7257,Good,Available,69
7258,Excellent,Rented,73
7259,Excellent,Maintenance,34
7260,Maintenance Required,Available,80
7261,Fair,Available,72
7262,Good,Rented,20
